subset,rho,contrast,branch,difference_pp,ci95_low,ci95_high
3418,1/16,channel_svd_radon__minus__centered_svd_radon,mean,-0.6396764484311313,-3.6795157611995566,2.4581402908484216
3418,1/16,channel_svd_self__minus__svd_self,cfp,0.0,0.0,0.0
3418,1/16,channel_svd_self__minus__svd_self,oct,0.0,0.0,0.0
3418,1/16,channel_svd_self__minus__svd_self,mean,0.0,0.0,0.0
3418,1/16,channel_svd_self__minus__centered_svd_self,cfp,0.0,0.0,0.0
3418,1/16,channel_svd_self__minus__centered_svd_self,oct,0.0,0.0,0.0
3418,1/16,channel_svd_self__minus__centered_svd_self,mean,0.0,0.0,0.0
3418,1/16,channel_svd_scrambled__minus__svd_scrambled,cfp,0.06555396823166859,-4.611807062815771,4.719879460180684
3418,1/16,channel_svd_scrambled__minus__svd_scrambled,oct,-1.7659769546050752,-8.258952650587394,4.626319938789486
3418,1/16,channel_svd_scrambled__minus__svd_scrambled,mean,-0.8502114931867033,-4.827737163603326,2.9955081826995347
3418,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,-3.035253080296041,-7.493088485162142,1.6103555275382593
3418,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,oct,-1.687318796113113,-7.41504371825089,4.001495480143881
3418,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,mean,-2.3612859382045768,-5.906082914864476,1.2508772771285528
3418,1/16,channel_svd_resample__minus__svd_resample,cfp,-0.9593990353121473,-5.065264258243829,3.182099728209651
3418,1/16,channel_svd_resample__minus__svd_resample,oct,0.013085159455095141,-4.271927636104871,4.27063435012845
3418,1/16,channel_svd_resample__minus__svd_resample,mean,-0.4731569379285261,-3.414211015944632,2.543059720587213
3418,1/16,channel_svd_resample__minus__centered_svd_resample,cfp,0.0,0.0,0.0
3418,1/16,channel_svd_resample__minus__centered_svd_resample,oct,0.0,0.0,0.0
3418,1/16,channel_svd_resample__minus__centered_svd_resample,mean,0.0,0.0,0.0
3418,1/16,channel_svd_radon__minus__no_bridge,cfp,1.0078558200220633,-2.983142920769787,5.059945929073089
3418,1/16,channel_svd_radon__minus__no_bridge,oct,4.042635324673693,-1.3365922145425293,9.739406029033063
3418,1/16,channel_svd_radon__minus__no_bridge,mean,2.5252455723478784,-0.612764110093418,5.852633628958213
3418,1/16,channel_svd_radon__minus__learned,cfp,-1.5912585525260092,-5.608964133241598,2.510531381616767
3418,1/16,channel_svd_radon__minus__learned,oct,0.13259276975645662,-4.826355809109882,5.214139305772187
3418,1/16,channel_svd_radon__minus__learned,mean,-0.7293328913847763,-4.163435014543886,2.790552673977772
3418,1/16,channel_svd_radon__minus__qr_radon,cfp,1.3515981735159777,-1.959253153393609,4.715560758439534
3418,1/16,channel_svd_radon__minus__qr_radon,oct,1.0038263508350576,-3.368856189056339,5.431646400439184
3418,1/16,channel_svd_radon__minus__qr_radon,mean,1.1777122621755176,-1.6652351279983186,4.075998362662793
3418,1/16,channel_svd_radon__minus__channel_svd_self,cfp,1.0078558200220633,-2.983142920769787,5.059945929073089
3418,1/16,channel_svd_radon__minus__channel_svd_self,oct,4.042635324673693,-1.3365922145425293,9.739406029033063
3418,1/16,channel_svd_radon__minus__channel_svd_self,mean,2.5252455723478784,-0.612764110093418,5.852633628958213
3418,1/16,channel_svd_radon__minus__channel_svd_scrambled,cfp,1.0078558200220633,-2.983142920769787,5.059945929073089
3418,1/16,channel_svd_radon__minus__channel_svd_scrambled,oct,4.042635324673693,-1.3365922145425293,9.739406029033063
3418,1/16,channel_svd_radon__minus__channel_svd_scrambled,mean,2.5252455723478784,-0.612764110093418,5.852633628958213
3418,1/16,channel_svd_radon__minus__channel_svd_resample,cfp,1.0078558200220633,-2.983142920769787,5.059945929073089
3418,1/16,channel_svd_radon__minus__channel_svd_resample,oct,4.042635324673693,-1.3365922145425293,9.739406029033063
3418,1/16,channel_svd_radon__minus__channel_svd_resample,mean,2.5252455723478784,-0.612764110093418,5.852633628958213
3418,1/8,channel_svd_radon__minus__svd_radon,cfp,-1.5439244548504538,-5.938533470179042,2.858024834655026
3418,1/8,channel_svd_radon__minus__svd_radon,oct,0.48621685702737727,-4.534972470673817,5.4679596431494115
3418,1/8,channel_svd_radon__minus__svd_radon,mean,-0.5288537989115383,-4.537301773666816,3.435308712939055
3418,1/8,channel_svd_radon__minus__centered_svd_radon,cfp,-1.2691011957623788,-6.974757155537732,4.522642535112616
3418,1/8,channel_svd_radon__minus__centered_svd_radon,oct,3.1189489519236058,-2.3631471025367503,8.811384403432893
3418,1/8,channel_svd_radon__minus__centered_svd_radon,mean,0.9249238780806135,-3.2247488902174695,5.132732553451619
3418,1/8,channel_svd_self__minus__svd_self,cfp,0.0,0.0,0.0
3418,1/8,channel_svd_self__minus__svd_self,oct,0.0,0.0,0.0
3418,1/8,channel_svd_self__minus__svd_self,mean,0.0,0.0,0.0
3418,1/8,channel_svd_self__minus__centered_svd_self,cfp,0.0,0.0,0.0
3418,1/8,channel_svd_self__minus__centered_svd_self,oct,0.0,0.0,0.0
3418,1/8,channel_svd_self__minus__centered_svd_self,mean,0.0,0.0,0.0
3418,1/8,channel_svd_scrambled__minus__svd_scrambled,cfp,2.366958913851791,-2.3773382147809805,7.0853794161792045
3418,1/8,channel_svd_scrambled__minus__svd_scrambled,oct,-1.6403458643185709,-7.015410844151246,3.6660890018083934
3418,1/8,channel_svd_scrambled__minus__svd_scrambled,mean,0.3633065247666101,-3.378737586941124,3.947444990368361
3418,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,2.539416347026646,-1.9089759182190553,6.908662088891345
3418,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,oct,-0.24425369357852222,-5.543138954123057,5.035457263174974
3418,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,mean,1.147581326724062,-2.4502865004329517,4.6889362831834935
3418,1/8,channel_svd_resample__minus__svd_resample,cfp,2.659641792919143,-1.5765081208080542,7.0215945646297975
3418,1/8,channel_svd_resample__minus__svd_resample,oct,-1.2080295672433627,-6.071088974062194,3.704367945684338
3418,1/8,channel_svd_resample__minus__svd_resample,mean,0.7258061128378901,-2.5195218865318463,4.063790260019873
3418,1/8,channel_svd_resample__minus__centered_svd_resample,cfp,2.659641792919143,-1.4059811937162892,6.739012184644674
3418,1/8,channel_svd_resample__minus__centered_svd_resample,oct,-0.013085159455095141,-4.563347465118833,4.695553991379378
3418,1/8,channel_svd_resample__minus__centered_svd_resample,mean,1.323278316732024,-1.7100678358523118,4.359594416617039
3418,1/8,channel_svd_radon__minus__no_bridge,cfp,0.6756833875477986,-3.9148514531825382,5.373518824210718
3418,1/8,channel_svd_radon__minus__no_bridge,oct,3.717484875162369,-2.7038630882108428,10.110442342038144
3418,1/8,channel_svd_radon__minus__no_bridge,mean,2.196584131355084,-1.8013203383397347,6.112180821455432
3418,1/8,channel_svd_radon__minus__learned,cfp,0.6756833875477986,-3.9148514531825382,5.373518824210718
3418,1/8,channel_svd_radon__minus__learned,oct,3.717484875162369,-2.7038630882108428,10.110442342038144
3418,1/8,channel_svd_radon__minus__learned,mean,2.196584131355084,-1.8013203383397347,6.112180821455432
3418,1/8,channel_svd_radon__minus__qr_radon,cfp,-1.1211446187010532,-4.616468834363401,2.4346729235981157
3418,1/8,channel_svd_radon__minus__qr_radon,oct,0.48621685702737727,-3.8982800555333235,4.920812121347031
3418,1/8,channel_svd_radon__minus__qr_radon,mean,-0.31746388083683796,-3.333519404155124,2.6949501797387057
3418,1/8,channel_svd_radon__minus__channel_svd_self,cfp,0.6756833875477986,-3.9148514531825382,5.373518824210718
3418,1/8,channel_svd_radon__minus__channel_svd_self,oct,3.717484875162369,-2.7038630882108428,10.110442342038144
3418,1/8,channel_svd_radon__minus__channel_svd_self,mean,2.196584131355084,-1.8013203383397347,6.112180821455432
3418,1/8,channel_svd_radon__minus__channel_svd_scrambled,cfp,-1.0124145210353541,-5.128263428760207,3.3478755469924124
3418,1/8,channel_svd_radon__minus__channel_svd_scrambled,oct,1.354420990186489,-3.6234594860095464,6.348682980800498
3418,1/8,channel_svd_radon__minus__channel_svd_scrambled,mean,0.17100323457556743,-3.217335527967181,3.5430791411229006
3418,1/8,channel_svd_radon__minus__channel_svd_resample,cfp,-1.9839584053713444,-6.293352267520579,2.3788155778823747
3418,1/8,channel_svd_radon__minus__channel_svd_resample,oct,3.730570034617464,-2.4511198213693777,9.79830792097893
3418,1/8,channel_svd_radon__minus__channel_svd_resample,mean,0.8733058146230599,-3.1888904451548314,4.787464485840004
3418,1/4,channel_svd_radon__minus__svd_radon,cfp,0.6633749377557341,-3.098881771186325,4.537407273831937
3418,1/4,channel_svd_radon__minus__svd_radon,oct,-1.2786945975158281,-5.699985734030836,3.0889415580150485
3418,1/4,channel_svd_radon__minus__svd_radon,mean,-0.30765982988004703,-3.9339762204115662,3.3824074592625273
3418,1/4,channel_svd_radon__minus__centered_svd_radon,cfp,0.9959579934570528,-3.550297495550328,5.6628212340643955
3418,1/4,channel_svd_radon__minus__centered_svd_radon,oct,-0.30783687073041577,-4.561021359603003,4.058939958331224
3418,1/4,channel_svd_radon__minus__centered_svd_radon,mean,0.34406056136331853,-3.531163791607961,4.431785740200061
3418,1/4,channel_svd_self__minus__svd_self,cfp,-3.1234705119981276,-8.108957265721717,1.6792608055610097
3418,1/4,channel_svd_self__minus__svd_self,oct,5.066044240426926,-0.3562004088050174,10.489432732971022
3418,1/4,channel_svd_self__minus__svd_self,mean,0.971286864214399,-2.5008515440924497,4.465096278764527
3418,1/4,channel_svd_self__minus__centered_svd_self,cfp,-3.1234705119981276,-8.108957265721717,1.6792608055610097
3418,1/4,channel_svd_self__minus__centered_svd_self,oct,5.066044240426926,-0.3562004088050174,10.489432732971022
3418,1/4,channel_svd_self__minus__centered_svd_self,mean,0.971286864214399,-2.5008515440924497,4.465096278764527
3418,1/4,channel_svd_scrambled__minus__svd_scrambled,cfp,1.0131549114599903,-3.1668332179949514,5.373179467973789
3418,1/4,channel_svd_scrambled__minus__svd_scrambled,oct,0.9827379168021122,-3.4106257478710154,5.428397284593997
3418,1/4,channel_svd_scrambled__minus__svd_scrambled,mean,0.9979464141310512,-2.3497493042805813,4.237024136842901
3418,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,-0.9638174880476136,-5.242720405643341,3.2876955382263637
3418,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,oct,0.038247117603706915,-4.393640129907431,4.5342863191766805
3418,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,mean,-0.46278518522195333,-3.9331712166451553,2.984513012679393
3418,1/4,channel_svd_resample__minus__svd_resample,cfp,-0.9529991051914544,-5.189903965717406,3.3823005122416046
3418,1/4,channel_svd_resample__minus__svd_resample,oct,-1.7247896583525768,-6.456985532993762,3.0874347208668356
3418,1/4,channel_svd_resample__minus__svd_resample,mean,-1.3388943817720156,-4.658631249821972,2.0424959501423396
3418,1/4,channel_svd_resample__minus__centered_svd_resample,cfp,1.0591899594646015,-3.353885819926805,5.5427515932741995
3418,1/4,channel_svd_resample__minus__centered_svd_resample,oct,-0.21838435323208172,-5.056394075711051,4.651188256984643
3418,1/4,channel_svd_resample__minus__centered_svd_resample,mean,0.4204028031162599,-2.9323367116485564,3.7939820423094752
3418,1/4,channel_svd_radon__minus__no_bridge,cfp,3.005415248685439,-1.629733012441736,7.745638276167534
3418,1/4,channel_svd_radon__minus__no_bridge,oct,1.3514130484408526,-5.724192824527917,8.255331996162104
3418,1/4,channel_svd_radon__minus__no_bridge,mean,2.178414148563146,-2.078790871790622,6.414469661006951
3418,1/4,channel_svd_radon__minus__learned,cfp,3.005415248685439,-1.629733012441736,7.745638276167534
3418,1/4,channel_svd_radon__minus__learned,oct,1.3514130484408526,-5.724192824527917,8.255331996162104
3418,1/4,channel_svd_radon__minus__learned,mean,2.178414148563146,-2.078790871790622,6.414469661006951
3418,1/4,channel_svd_radon__minus__qr_radon,cfp,1.3217603419053758,-2.109255585080174,4.768569922830242
3418,1/4,channel_svd_radon__minus__qr_radon,oct,-2.363141014260539,-6.022568307114454,1.0821898346888181
3418,1/4,channel_svd_radon__minus__qr_radon,mean,-0.5206903361775816,-3.380193218167915,2.3509388156737483
3418,1/4,channel_svd_radon__minus__channel_svd_self,cfp,6.128885760683566,1.3517335786828681,11.116682163242658
3418,1/4,channel_svd_radon__minus__channel_svd_self,oct,-3.714631191986073,-10.48290408509319,2.939690324508681
3418,1/4,channel_svd_radon__minus__channel_svd_self,mean,1.2071272843487468,-3.305204099973634,5.577653419502856
3418,1/4,channel_svd_radon__minus__channel_svd_scrambled,cfp,0.30268169849426707,-3.7888899273077676,4.381496796220142
3418,1/4,channel_svd_radon__minus__channel_svd_scrambled,oct,-2.322053364992016,-6.570150809494531,1.9054368827338026
3418,1/4,channel_svd_radon__minus__channel_svd_scrambled,mean,-1.0096858332488745,-4.386845581368573,2.3975367366226665
3418,1/4,channel_svd_radon__minus__channel_svd_resample,cfp,1.9930238643227183,-2.669757695881108,6.669953321796641
3418,1/4,channel_svd_radon__minus__channel_svd_resample,oct,-2.0152688622113724,-8.08118193512615,3.6958640311244038
3418,1/4,channel_svd_radon__minus__channel_svd_resample,mean,-0.011122498944327042,-4.179175794525013,4.056533158536744
all3,1/16,channel_svd_radon__minus__svd_radon,cfp,-2.1946511217369054,-4.721625826415137,0.300447665511222
all3,1/16,channel_svd_radon__minus__svd_radon,oct,-2.555545314143555,-5.894341753636721,0.9297011791935351
all3,1/16,channel_svd_radon__minus__svd_radon,mean,-2.3750982179402302,-4.573432125044401,-0.10753178760054517
all3,1/16,channel_svd_radon__minus__centered_svd_radon,cfp,-1.5778639634572822,-4.124609163403934,0.900096957793357
all3,1/16,channel_svd_radon__minus__centered_svd_radon,oct,-1.3078879162403543,-4.880202078133918,2.3268292917681332
all3,1/16,channel_svd_radon__minus__centered_svd_radon,mean,-1.4428759398488182,-3.70648853643585,0.7973352066294185
all3,1/16,channel_svd_self__minus__svd_self,cfp,0.0,0.0,0.0
all3,1/16,channel_svd_self__minus__svd_self,oct,0.0,0.0,0.0
all3,1/16,channel_svd_self__minus__svd_self,mean,0.0,0.0,0.0
all3,1/16,channel_svd_self__minus__centered_svd_self,cfp,0.0,0.0,0.0
all3,1/16,channel_svd_self__minus__centered_svd_self,oct,0.0,0.0,0.0
all3,1/16,channel_svd_self__minus__centered_svd_self,mean,0.0,0.0,0.0
all3,1/16,channel_svd_scrambled__minus__svd_scrambled,cfp,-1.3072226970141174,-3.9849491370343437,1.3446338952092527
all3,1/16,channel_svd_scrambled__minus__svd_scrambled,oct,-0.4224505904046623,-3.910407309676093,2.9557085430241266
all3,1/16,channel_svd_scrambled__minus__svd_scrambled,mean,-0.8648366437093898,-2.9673475834870366,1.2821443398572994
all3,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,-1.6068200681956024,-4.358510040469892,1.1334694775030432
all3,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,oct,-2.549859347134979,-5.75929344647763,0.7306781627870726
all3,1/16,channel_svd_scrambled__minus__centered_svd_scrambled,mean,-2.078339707665291,-4.197570680980609,0.05125426307083671
all3,1/16,channel_svd_resample__minus__svd_resample,cfp,-0.31979967843738244,-1.6884214194146097,1.060699909403217
all3,1/16,channel_svd_resample__minus__svd_resample,oct,0.004361719818365048,-1.4239758787016237,1.42354478337615
all3,1/16,channel_svd_resample__minus__svd_resample,mean,-0.15771897930950868,-1.1380703386482107,0.8476865735290712
all3,1/16,channel_svd_resample__minus__centered_svd_resample,cfp,0.0,0.0,0.0
all3,1/16,channel_svd_resample__minus__centered_svd_resample,oct,0.0,0.0,0.0
all3,1/16,channel_svd_resample__minus__centered_svd_resample,mean,0.0,0.0,0.0
all3,1/16,channel_svd_radon__minus__no_bridge,cfp,1.1597292080454347,-1.4235919090048625,3.696257359819568
all3,1/16,channel_svd_radon__minus__no_bridge,oct,1.717516893650417,-1.5467640787646872,5.017905882770981
all3,1/16,channel_svd_radon__minus__no_bridge,mean,1.4386230508479259,-0.4826933881612129,3.3852566869524816
all3,1/16,channel_svd_radon__minus__learned,cfp,-1.8317095163563908,-4.42084784599727,0.8474408812679376
all3,1/16,channel_svd_radon__minus__learned,oct,-1.79436354655641,-5.326878079385597,1.7114553075798657
all3,1/16,channel_svd_radon__minus__learned,mean,-1.8130365314564003,-4.1291033823866075,0.6166415936280193
all3,1/16,channel_svd_radon__minus__qr_radon,cfp,1.2743099925434063,-1.2786189844572446,3.806261115401593
all3,1/16,channel_svd_radon__minus__qr_radon,oct,0.7045805690375384,-2.2681076339130453,3.667828946486662
all3,1/16,channel_svd_radon__minus__qr_radon,mean,0.9894452807904723,-0.9872356124364912,2.961669337308853
all3,1/16,channel_svd_radon__minus__channel_svd_self,cfp,1.1597292080454347,-1.4235919090048625,3.696257359819568
all3,1/16,channel_svd_radon__minus__channel_svd_self,oct,1.717516893650417,-1.5467640787646872,5.017905882770981
all3,1/16,channel_svd_radon__minus__channel_svd_self,mean,1.4386230508479259,-0.4826933881612129,3.3852566869524816
all3,1/16,channel_svd_radon__minus__channel_svd_scrambled,cfp,0.7397949290507522,-1.8311189121863123,3.306079192495506
all3,1/16,channel_svd_radon__minus__channel_svd_scrambled,oct,1.5908844261447859,-1.2363915941558161,4.4740498689334895
all3,1/16,channel_svd_radon__minus__channel_svd_scrambled,mean,1.165339677597769,-0.6658188976329635,3.020565433225196
all3,1/16,channel_svd_radon__minus__channel_svd_resample,cfp,1.1597292080454347,-1.4235919090048625,3.696257359819568
all3,1/16,channel_svd_radon__minus__channel_svd_resample,oct,1.717516893650417,-1.5467640787646872,5.017905882770981
all3,1/16,channel_svd_radon__minus__channel_svd_resample,mean,1.4386230508479259,-0.4826933881612129,3.3852566869524816
all3,1/8,channel_svd_radon__minus__svd_radon,cfp,-1.7585495674165712,-4.221407745512277,0.7874684075432674
all3,1/8,channel_svd_radon__minus__svd_radon,oct,-0.7422057720254505,-3.680593616881412,2.1101466552748374
all3,1/8,channel_svd_radon__minus__svd_radon,mean,-1.250377669721011,-3.4132918461149617,0.8661078891832805
all3,1/8,channel_svd_radon__minus__centered_svd_radon,cfp,-2.117604121638668,-5.1741613122799235,0.9448272616501087
all3,1/8,channel_svd_radon__minus__centered_svd_radon,oct,-0.7687193954476663,-3.6948554618563687,2.1270057271424085
all3,1/8,channel_svd_radon__minus__centered_svd_radon,mean,-1.4431617585431673,-3.654521793820041,0.7473994719612347
all3,1/8,channel_svd_self__minus__svd_self,cfp,0.0,0.0,0.0
all3,1/8,channel_svd_self__minus__svd_self,oct,0.0,0.0,0.0
all3,1/8,channel_svd_self__minus__svd_self,mean,0.0,0.0,0.0
all3,1/8,channel_svd_self__minus__centered_svd_self,cfp,0.0,0.0,0.0
all3,1/8,channel_svd_self__minus__centered_svd_self,oct,0.0,0.0,0.0
all3,1/8,channel_svd_self__minus__centered_svd_self,mean,0.0,0.0,0.0
all3,1/8,channel_svd_scrambled__minus__svd_scrambled,cfp,1.9117073877700859,-0.8454925200077706,4.6761263602991505
all3,1/8,channel_svd_scrambled__minus__svd_scrambled,oct,-2.381990464393624,-6.061136832335685,1.2135474146532153
all3,1/8,channel_svd_scrambled__minus__svd_scrambled,mean,-0.23514153831176912,-2.6337867465977833,2.129049410582056
all3,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,0.3938713720191315,-2.1837294251895063,2.9256784383629055
all3,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,oct,-2.1200703955434426,-5.430497461739575,1.1363285896131674
all3,1/8,channel_svd_scrambled__minus__centered_svd_scrambled,mean,-0.8630995117621554,-2.983727222093893,1.2122924377859685
all3,1/8,channel_svd_resample__minus__svd_resample,cfp,-0.013006329924055334,-2.1975785759459585,2.130666602590323
all3,1/8,channel_svd_resample__minus__svd_resample,oct,-0.5119522687875855,-2.9848021242964133,1.9467973975109913
all3,1/8,channel_svd_resample__minus__svd_resample,mean,-0.2624792993558204,-1.974780402047081,1.463031851635013
all3,1/8,channel_svd_resample__minus__centered_svd_resample,cfp,0.6905274996734805,-1.2452953752894145,2.60192047655942
all3,1/8,channel_svd_resample__minus__centered_svd_resample,oct,0.049839835440372106,-2.023128497838702,2.114716200162795
all3,1/8,channel_svd_resample__minus__centered_svd_resample,mean,0.3701836675569263,-1.0687948054614624,1.8088440466349922
all3,1/8,channel_svd_radon__minus__no_bridge,cfp,2.7783001344577047,-0.023625177800136357,5.549577414504063
all3,1/8,channel_svd_radon__minus__no_bridge,oct,3.614892289887565,-0.7143653604765243,7.979033680285721
all3,1/8,channel_svd_radon__minus__no_bridge,mean,3.1965962121726346,0.6602476959308583,5.747126995219629
all3,1/8,channel_svd_radon__minus__learned,cfp,1.1846346308508116,-1.4363738670296113,3.808116556313126
all3,1/8,channel_svd_radon__minus__learned,oct,1.2680198389502038,-1.5939259334934552,4.117581448997997
all3,1/8,channel_svd_radon__minus__learned,mean,1.2263272349005077,-0.9324326752786157,3.3834989199619283
all3,1/8,channel_svd_radon__minus__qr_radon,cfp,-1.0012566592357905,-3.381191111568903,1.3299857356538007
all3,1/8,channel_svd_radon__minus__qr_radon,oct,1.4036652634750513,-1.2841224332875216,4.221824549291166
all3,1/8,channel_svd_radon__minus__qr_radon,mean,0.20120430211963042,-1.824240176183084,2.2229158232432
all3,1/8,channel_svd_radon__minus__channel_svd_self,cfp,2.7783001344577047,-0.023625177800136357,5.549577414504063
all3,1/8,channel_svd_radon__minus__channel_svd_self,oct,3.614892289887565,-0.7143653604765243,7.979033680285721
all3,1/8,channel_svd_radon__minus__channel_svd_self,mean,3.1965962121726346,0.6602476959308583,5.747126995219629
all3,1/8,channel_svd_radon__minus__channel_svd_scrambled,cfp,0.07863222599154099,-2.379310357142472,2.4801134617741982
all3,1/8,channel_svd_radon__minus__channel_svd_scrambled,oct,2.0636554331006822,-1.0225498725238187,5.152439141847113
all3,1/8,channel_svd_radon__minus__channel_svd_scrambled,mean,1.0711438295461118,-0.9969474148242747,3.1189259159894354
all3,1/8,channel_svd_radon__minus__channel_svd_resample,cfp,1.8917528701513235,-0.862582476679936,4.6497413223760855
all3,1/8,channel_svd_radon__minus__channel_svd_resample,oct,3.61925400970593,-0.6903096687026113,7.91148702946578
all3,1/8,channel_svd_radon__minus__channel_svd_resample,mean,2.755503439928627,0.18200893809705354,5.30133052240817
all3,1/4,channel_svd_radon__minus__svd_radon,cfp,-0.7932123794145504,-3.530461667161269,1.9498800002340635
all3,1/4,channel_svd_radon__minus__svd_radon,oct,0.2510073671294596,-2.731111076081696,3.1936567813954984
all3,1/4,channel_svd_radon__minus__svd_radon,mean,-0.2711025061425454,-2.8576213580559133,2.312787281233132
all3,1/4,channel_svd_radon__minus__centered_svd_radon,cfp,-0.17355390557847183,-3.2232265985620545,2.9374538937836956
all3,1/4,channel_svd_radon__minus__centered_svd_radon,oct,-1.081438724088668,-3.8785598630695035,1.6891408569212736
all3,1/4,channel_svd_radon__minus__centered_svd_radon,mean,-0.6274963148335699,-3.2227356085893937,2.0443898574754007
all3,1/4,channel_svd_self__minus__svd_self,cfp,-1.0411568373327094,-2.7029857552405723,0.55975360185367
all3,1/4,channel_svd_self__minus__svd_self,oct,1.6886814134756418,-0.11873346960167247,3.4964775776570067
all3,1/4,channel_svd_self__minus__svd_self,mean,0.32376228807146623,-0.83361718136415,1.4883654262548425
all3,1/4,channel_svd_self__minus__centered_svd_self,cfp,-1.0411568373327094,-2.7029857552405723,0.55975360185367
all3,1/4,channel_svd_self__minus__centered_svd_self,oct,1.6886814134756418,-0.11873346960167247,3.4964775776570067
all3,1/4,channel_svd_self__minus__centered_svd_self,mean,0.32376228807146623,-0.83361718136415,1.4883654262548425
all3,1/4,channel_svd_scrambled__minus__svd_scrambled,cfp,0.5552047952825638,-2.036348183028554,3.1825543213050795
all3,1/4,channel_svd_scrambled__minus__svd_scrambled,oct,-0.556733961235778,-3.555860842890833,2.420519017452955
all3,1/4,channel_svd_scrambled__minus__svd_scrambled,mean,-0.0007645829766071092,-2.2791147102965508,2.2141011080592814
all3,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,cfp,-2.0550071051074426,-4.87726227568018,0.6602340792002807
all3,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,oct,0.8241880740255003,-2.2213761721196037,3.8600082068654507
all3,1/4,channel_svd_scrambled__minus__centered_svd_scrambled,mean,-0.6154095155409711,-2.9889862202351662,1.7430330788930959
all3,1/4,channel_svd_resample__minus__svd_resample,cfp,-0.7010353348895548,-3.2112638071512496,1.8584569994987619
all3,1/4,channel_svd_resample__minus__svd_resample,oct,0.049467606202058256,-2.6862833612813595,2.8006995408878943
all3,1/4,channel_svd_resample__minus__svd_resample,mean,-0.3257838643437483,-2.301107748400102,1.6293216541657403
all3,1/4,channel_svd_resample__minus__centered_svd_resample,cfp,-0.7559516281522627,-3.3437963930813845,1.8424484992253525
all3,1/4,channel_svd_resample__minus__centered_svd_resample,oct,0.29220399099269356,-2.7118452511232167,3.2201123754745598
all3,1/4,channel_svd_resample__minus__centered_svd_resample,mean,-0.23187381857978456,-2.150743200079761,1.6819348757384611
all3,1/4,channel_svd_radon__minus__no_bridge,cfp,4.037655188106823,0.5384825429769692,7.56845699705644
all3,1/4,channel_svd_radon__minus__no_bridge,oct,4.064029180818995,-1.2271298888617197,9.32864921165905
all3,1/4,channel_svd_radon__minus__no_bridge,mean,4.050842184462909,0.8151359653598742,7.244299841750267
all3,1/4,channel_svd_radon__minus__learned,cfp,1.346743694537237,-1.3100602594274586,3.9664506614303594
all3,1/4,channel_svd_radon__minus__learned,oct,0.4597970819522364,-2.604410445635014,3.4911750215037514
all3,1/4,channel_svd_radon__minus__learned,mean,0.9032703882447368,-1.509892650897273,3.2488567312584262
all3,1/4,channel_svd_radon__minus__qr_radon,cfp,0.11737893265637937,-2.3461462572136114,2.491057473763524
all3,1/4,channel_svd_radon__minus__qr_radon,oct,-0.9046495117503625,-3.366229708325747,1.4636162090568157
all3,1/4,channel_svd_radon__minus__qr_radon,mean,-0.39363528954699156,-2.537230796775327,1.662051234743563
all3,1/4,channel_svd_radon__minus__channel_svd_self,cfp,5.078812025439531,1.615977574436523,8.589579466573534
all3,1/4,channel_svd_radon__minus__channel_svd_self,oct,2.375347767343354,-2.642084099633267,7.408645170484851
all3,1/4,channel_svd_radon__minus__channel_svd_self,mean,3.727079896391442,0.576389479239709,6.847294025190346
all3,1/4,channel_svd_radon__minus__channel_svd_scrambled,cfp,0.9488814288819314,-1.4805278830651338,3.30510619057022
all3,1/4,channel_svd_radon__minus__channel_svd_scrambled,oct,0.8370675252455643,-1.8386021907746697,3.449240557931938
all3,1/4,channel_svd_radon__minus__channel_svd_scrambled,mean,0.8929744770637478,-1.259077335847309,2.9581178974921745
all3,1/4,channel_svd_radon__minus__channel_svd_resample,cfp,2.80295270804094,-0.49494624077225785,6.124945895234286
all3,1/4,channel_svd_radon__minus__channel_svd_resample,oct,2.0195836091540187,-2.584786882406237,6.617438388768784
all3,1/4,channel_svd_radon__minus__channel_svd_resample,mean,2.4112681585974793,-0.5958048866430312,5.393901639197389
