arm,seed,r,stages,phase,split,source,bridge,C,rho,h,M,S,k,group,participants,metric,mean,sample_sd,defined_participants,undefined_participants
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,channel_energy_retained,0.685912303492027,0.03855647967274525,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,channel_energy_retained,0.5824484809410927,0.044124340071355794,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,channel_energy_retained,0.5826748301245859,0.043629197718777366,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,channel_energy_retained,0.5822221317575996,0.044761024597162025,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,channel_energy_retained,0.7136309202776643,0.07300205666908485,296,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,channel_energy_retained,0.7037958096995507,0.06907778078652978,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,validation,oct_stage4,2,512,0.03125,512,32,64,3,label1,148,channel_energy_retained,0.7234660308557778,0.07568579559204436,148,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,all,290,channel_energy_retained,0.7026390258811029,0.02313403768606185,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label0,145,channel_energy_retained,0.7015525765624021,0.023078694325224722,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage2,0,128,0.125,512,32,64,3,label1,145,channel_energy_retained,0.7037254751998039,0.023218111093096128,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,all,290,channel_energy_retained,0.7364105306938801,0.014620007891806307,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label0,145,channel_energy_retained,0.7357722712589845,0.016012432525517897,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage2,0,128,0.125,512,32,64,3,label1,145,channel_energy_retained,0.7370487901287753,0.013105540646716268,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,all,290,channel_energy_retained,0.6503530464625678,0.02521027993973756,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label0,145,channel_energy_retained,0.6499469933439554,0.025050321575886842,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage3,1,256,0.0625,512,32,64,3,label1,145,channel_energy_retained,0.6507590995811801,0.02544954554955614,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,all,290,channel_energy_retained,0.6796112621559266,0.04277154658748663,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label0,145,channel_energy_retained,0.6809488544343032,0.04515597737659962,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage3,1,256,0.0625,512,32,64,3,label1,145,channel_energy_retained,0.6782736698775501,0.04035900332442017,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,all,290,channel_energy_retained,0.5800797656344867,0.04476511934856452,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label0,145,channel_energy_retained,0.578388891382895,0.04436031636583234,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,cfp_stage4,2,512,0.03125,512,32,64,3,label1,145,channel_energy_retained,0.5817706398860782,0.04525651792437532,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,self_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,cross_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,total_relative,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,self_cross_cosine,,,0,290
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,energy_identity_relative_error,0.0,0.0,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,all,290,channel_energy_retained,0.704408603923016,0.08739844571023384,290,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label0,145,channel_energy_retained,0.7054218202264669,0.07947548734353728,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,self_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,cross_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,total_relative,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,self_cross_cosine,,,0,145
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,energy_identity_relative_error,0.0,0.0,145,0
svd_multidepth,3416,16,"[2, 3, 4]",constructed_initial,test,oct_stage4,2,512,0.03125,512,32,64,3,label1,145,channel_energy_retained,0.7033953876195647,0.09492945339236773,145,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,self_relative,0.3663692187303431,0.009636334632245088,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,cross_relative,0.22744861585267281,0.016402653980785276,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,total_relative,0.4314354821792839,0.02037615147583988,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,self_cross_cosine,-0.0002671625194087432,0.051299279557546165,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,energy_identity_relative_error,8.072360082858634e-17,6.110700703797564e-17,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,all,1264,channel_energy_retained,0.6676580343563576,0.021620705350493215,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,self_relative,0.36629740113045467,0.00851580682265145,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,cross_relative,0.22691562090233652,0.015485148624047375,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,total_relative,0.4300427562739821,0.018910431773581822,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,self_cross_cosine,-0.005522508394557597,0.05133592839757121,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,energy_identity_relative_error,8.453485533591624e-17,6.330708286791713e-17,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label0,632,channel_energy_retained,0.669081936321322,0.020673218308186584,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,self_relative,0.3664410363302315,0.010645926644812544,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,cross_relative,0.227981610803009,0.017267356534369917,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,total_relative,0.4328282080845856,0.021668943966872647,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,self_cross_cosine,0.00498818335574011,0.05076120871692845,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,energy_identity_relative_error,7.691234632125648e-17,5.862735036887721e-17,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,cfp_stage2,0,128,0.125,512,32,64,3,label1,632,channel_energy_retained,0.6662341323913938,0.02245455946091945,632,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,oct_stage2,0,128,0.125,512,32,64,3,all,1264,self_relative,4.4159734464091835,0.05700760681987578,1264,0
svd_multidepth,3416,16,"[2, 3, 4]",selected,train,oct_stage2,0,128,0.125,512,32,64,3,all,1264,cross_relative,2.113863471855032,0.13604235400580733,1264,0
