id,primary,seeds,rhos,branches,difference_pp,ci95_low,ci95_high,simultaneous95_low,simultaneous95_high,bootstrap_sd_pp,classification,zero_variance
qr_rho1_8_minus_attention_d256,True,"[3416, 3417, 3418]",[0.125],"['cfp', 'oct']",2.1513730702088694,-0.33507624472487135,4.519838841977319,-1.4623017405973004,5.76504788101504,1.2411786919191898,unresolved,False
qr_rho1_4_minus_mmtm_r4,True,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",4.444477474009901,1.3498519213494242,7.591619490642469,-0.22131436938559812,9.1102693174054,1.60254636073934,unresolved,False
qr_rho1_4_minus_mmtm_r8,True,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",4.444477474009901,1.3498519213494242,7.591619490642469,-0.22131436938559812,9.1102693174054,1.60254636073934,unresolved,False
qr_rho1_4_minus_attention_d128,True,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",3.9994969424427094,0.9628797764991746,7.120912375503793,-0.5719849893862019,8.57097887427162,1.5701540014924056,unresolved,False
qr_rho1_4_minus_attention_d256,True,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",3.600458634165765,0.8235746247802469,6.455218063888347,-0.585201122588094,7.786118390919624,1.4376367475488392,unresolved,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[0]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]",['cfp'],3.189002170518247,1.1100264247613052,5.277688321979192,,,1.062318345512409,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[1]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]",['oct'],3.3149917629275762,-0.12819882346359734,6.84500345293746,,,1.7865202717392854,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[0, 1]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]","['cfp', 'oct']",3.2519969667229116,1.239155060169162,5.306419414442151,,,1.0430377690390076,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[0]",False,"[3416, 3417, 3418]",[0.0625],['cfp'],3.0345806513449602,0.23770954102473116,5.852962066877548,,,1.4245403285711267,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[1]",False,"[3416, 3417, 3418]",[0.0625],['oct'],4.277423927612336,0.32214340757844806,8.312438944406622,,,2.043344552765459,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.0625],"['cfp', 'oct']",3.656002289478648,1.159460381594199,6.202485916475038,,,1.2950616547548768,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[0]",False,"[3416, 3417, 3418]",[0.125],['cfp'],3.6372961076438415,0.8626987726061298,6.370371195329463,,,1.3956873361864472,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[1]",False,"[3416, 3417, 3418]",[0.125],['oct'],3.8495075129437986,-0.9131645969571316,8.674570580628247,,,2.4401984234771765,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.125],"['cfp', 'oct']",3.74340181029382,0.867322942586977,6.675885384230487,,,1.4854324202751341,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[0]",False,"[3416, 3417, 3418]",[0.25],['cfp'],2.8951297525659356,-0.24458438969766189,6.059811005838387,,,1.60095898425235,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[1]",False,"[3416, 3417, 3418]",[0.25],['oct'],1.818043848226612,-2.068713407898943,5.721997219716159,,,1.982716108772943,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",2.3565868003962738,-0.2706987287200218,5.004534828015684,,,1.3456041634240647,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[0]",False,[3416],"[0.0625, 0.125, 0.25]",['cfp'],3.054870033883603,0.04501743046197402,6.050595165450076,,,1.5422835178487424,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[1]",False,[3416],"[0.0625, 0.125, 0.25]",['oct'],4.419808581592946,0.34271994493389846,8.473733868894179,,,2.084438996982803,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[0, 1]",False,[3416],"[0.0625, 0.125, 0.25]","['cfp', 'oct']",3.7373393077382744,1.0603883174876518,6.386501413889196,,,1.3588922530951677,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3416]_rhos[0.0625]_branches[0],False,[3416],[0.0625],['cfp'],2.6819881078535275,-1.941008325491761,7.414315610029279,,,2.366569616178274,secondary_no_simultaneous_classification,False
