protocol,structure,backbone_lr,metric,count,mean_percent,sample_sd_pp
branch,radon_M32_S128_k3_r11,6e-05,oct_macro_f1,3,64.62155076986971,0.520847274019657
branch,radon_M32_S128_k3_r11,6e-05,branch_mean_macro_f1,3,65.50950289200114,1.6034429355721913
branch,radon_M32_S128_k3_r11,6e-05,primary_macro_f1,3,65.50950289200114,1.6034429355721913
branch,radon_M32_S128_k3_r11,6e-05,late_fusion_macro_f1,3,67.55482856560396,3.322784457422217
branch,linear_resample_M32_S128_k3_r16,3e-05,cfp_macro_f1,3,65.23023810499195,1.540241114658686
branch,linear_resample_M32_S128_k3_r16,3e-05,oct_macro_f1,3,64.82586265090758,0.552874037867099
branch,linear_resample_M32_S128_k3_r16,3e-05,branch_mean_macro_f1,3,65.02805037794975,0.9979065292190153
branch,linear_resample_M32_S128_k3_r16,3e-05,primary_macro_f1,3,65.02805037794975,0.9979065292190153
branch,linear_resample_M32_S128_k3_r16,3e-05,late_fusion_macro_f1,3,68.06302980917889,3.674824390074212
branch,linear_resample_M32_S128_k3_r16,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S128_k3_r16,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S128_k3_r16,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S128_k3_r16,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S128_k3_r16,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,radon_M32_S128_k3_r16,3e-05,cfp_macro_f1,3,67.66323667634772,4.2549984805165515
branch,radon_M32_S128_k3_r16,3e-05,oct_macro_f1,3,64.61006168410941,0.48225215282447187
branch,radon_M32_S128_k3_r16,3e-05,branch_mean_macro_f1,3,66.13664918022856,2.1835501909954482
branch,radon_M32_S128_k3_r16,3e-05,primary_macro_f1,3,66.13664918022856,2.1835501909954482
branch,radon_M32_S128_k3_r16,3e-05,late_fusion_macro_f1,3,68.42580185762897,3.9667207870676666
branch,radon_M32_S128_k3_r16,6e-05,cfp_macro_f1,3,69.19512924993795,2.098532241282812
branch,radon_M32_S128_k3_r16,6e-05,oct_macro_f1,3,66.87577815368208,1.57395591911669
branch,radon_M32_S128_k3_r16,6e-05,branch_mean_macro_f1,3,68.03545370181001,1.4513328432655872
branch,radon_M32_S128_k3_r16,6e-05,primary_macro_f1,3,68.03545370181001,1.4513328432655872
branch,radon_M32_S128_k3_r16,6e-05,late_fusion_macro_f1,3,69.30349877583843,1.80957328587411
branch,linear_resample_M32_S128_k3_r22,3e-05,cfp_macro_f1,3,65.75778557133803,1.663734408252643
branch,linear_resample_M32_S128_k3_r22,3e-05,oct_macro_f1,3,65.24622862520825,1.1181848930410616
branch,linear_resample_M32_S128_k3_r22,3e-05,branch_mean_macro_f1,3,65.50200709827313,1.3061795449270206
branch,linear_resample_M32_S128_k3_r22,3e-05,primary_macro_f1,3,65.50200709827313,1.3061795449270206
branch,linear_resample_M32_S128_k3_r22,3e-05,late_fusion_macro_f1,3,67.86477134881164,3.5523245702654513
branch,linear_resample_M32_S128_k3_r22,6e-05,cfp_macro_f1,3,66.08334369029969,2.198096288328527
branch,linear_resample_M32_S128_k3_r22,6e-05,oct_macro_f1,3,64.80751647631968,1.2173438943282167
branch,linear_resample_M32_S128_k3_r22,6e-05,branch_mean_macro_f1,3,65.44543008330967,1.6329755980870844
branch,linear_resample_M32_S128_k3_r22,6e-05,primary_macro_f1,3,65.44543008330967,1.6329755980870844
branch,linear_resample_M32_S128_k3_r22,6e-05,late_fusion_macro_f1,3,67.11252506906145,3.063393452239583
branch,radon_M32_S128_k3_r22,3e-05,cfp_macro_f1,3,69.43060319356124,2.128661254862975
branch,radon_M32_S128_k3_r22,3e-05,oct_macro_f1,3,66.55567799820406,0.7591264257289981
branch,radon_M32_S128_k3_r22,3e-05,branch_mean_macro_f1,3,67.99314059588265,0.9441229104063843
branch,radon_M32_S128_k3_r22,3e-05,primary_macro_f1,3,67.99314059588265,0.9441229104063843
branch,radon_M32_S128_k3_r22,3e-05,late_fusion_macro_f1,3,68.24338783491504,2.043379359878864
branch,radon_M32_S128_k3_r22,6e-05,cfp_macro_f1,3,68.90607982665144,3.2346336236290263
branch,radon_M32_S128_k3_r22,6e-05,oct_macro_f1,3,67.44300618469136,2.4436018641856165
branch,radon_M32_S128_k3_r22,6e-05,branch_mean_macro_f1,3,68.1745430056714,2.8390809182149663
branch,radon_M32_S128_k3_r22,6e-05,primary_macro_f1,3,68.1745430056714,2.8390809182149663
branch,radon_M32_S128_k3_r22,6e-05,late_fusion_macro_f1,3,67.66731835063547,3.204574742131434
branch,linear_resample_M32_S128_k3_r32,3e-05,cfp_macro_f1,3,67.09644114038213,3.3565809502687736
branch,linear_resample_M32_S128_k3_r32,3e-05,oct_macro_f1,3,64.94611952272882,0.6838468411699135
branch,linear_resample_M32_S128_k3_r32,3e-05,branch_mean_macro_f1,3,66.02128033155547,2.0078791329412717
branch,linear_resample_M32_S128_k3_r32,3e-05,primary_macro_f1,3,66.02128033155547,2.0078791329412717
branch,linear_resample_M32_S128_k3_r32,3e-05,late_fusion_macro_f1,3,68.46130614887089,3.999449584059961
branch,linear_resample_M32_S128_k3_r32,6e-05,cfp_macro_f1,3,65.78725058556056,1.8958729280381825
branch,linear_resample_M32_S128_k3_r32,6e-05,oct_macro_f1,3,64.39994206617634,0.3678665468660061
branch,linear_resample_M32_S128_k3_r32,6e-05,branch_mean_macro_f1,3,65.09359632586846,1.1076659460828715
branch,linear_resample_M32_S128_k3_r32,6e-05,primary_macro_f1,3,65.09359632586846,1.1076659460828715
branch,linear_resample_M32_S128_k3_r32,6e-05,late_fusion_macro_f1,3,66.84167260925919,2.601670237620522
branch,radon_M32_S128_k3_r32,3e-05,cfp_macro_f1,3,70.31602059260906,0.8450997711015977
branch,radon_M32_S128_k3_r32,3e-05,oct_macro_f1,3,64.17650776557105,2.4844549087882455
branch,radon_M32_S128_k3_r32,3e-05,branch_mean_macro_f1,3,67.24626417909003,1.6477435647045007
branch,radon_M32_S128_k3_r32,3e-05,primary_macro_f1,3,67.24626417909003,1.6477435647045007
branch,radon_M32_S128_k3_r32,3e-05,late_fusion_macro_f1,3,67.80656628154,1.0936883499592691
branch,radon_M32_S128_k3_r32,6e-05,cfp_macro_f1,3,68.71609912305706,3.44719269094754
branch,radon_M32_S128_k3_r32,6e-05,oct_macro_f1,3,68.78510285791698,0.3838274980234312
branch,radon_M32_S128_k3_r32,6e-05,branch_mean_macro_f1,3,68.75060099048703,1.8507150862906714
branch,radon_M32_S128_k3_r32,6e-05,primary_macro_f1,3,68.75060099048703,1.8507150862906714
branch,radon_M32_S128_k3_r32,6e-05,late_fusion_macro_f1,3,69.15501505834393,2.348355212204189
branch,linear_resample_M32_S64_k1_r16,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r16,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r16,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r16,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r16,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,linear_resample_M32_S64_k1_r16,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r16,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r16,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r16,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r16,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,radon_M32_S64_k1_r16,3e-05,cfp_macro_f1,3,65.86856937250695,1.7502148987067574
branch,radon_M32_S64_k1_r16,3e-05,oct_macro_f1,3,64.49915891595192,0.5510860907752677
branch,radon_M32_S64_k1_r16,3e-05,branch_mean_macro_f1,3,65.18386414422945,1.0395249215958207
branch,radon_M32_S64_k1_r16,3e-05,primary_macro_f1,3,65.18386414422945,1.0395249215958207
branch,radon_M32_S64_k1_r16,3e-05,late_fusion_macro_f1,3,68.57337757047453,4.1070917137017595
branch,radon_M32_S64_k1_r16,6e-05,cfp_macro_f1,3,67.7815866622773,3.877891229809893
branch,radon_M32_S64_k1_r16,6e-05,oct_macro_f1,3,65.98843028568925,1.5596073560072348
branch,radon_M32_S64_k1_r16,6e-05,branch_mean_macro_f1,3,66.88500847398326,2.6498134824702166
branch,radon_M32_S64_k1_r16,6e-05,primary_macro_f1,3,66.88500847398326,2.6498134824702166
branch,radon_M32_S64_k1_r16,6e-05,late_fusion_macro_f1,3,67.44891340704486,3.281156512509773
branch,linear_resample_M32_S64_k1_r25,3e-05,cfp_macro_f1,3,66.4233888805846,2.887346456540571
branch,linear_resample_M32_S64_k1_r25,3e-05,oct_macro_f1,3,64.17445948775259,0.022680735185564623
branch,linear_resample_M32_S64_k1_r25,3e-05,branch_mean_macro_f1,3,65.29892418416858,1.4330624634837035
branch,linear_resample_M32_S64_k1_r25,3e-05,primary_macro_f1,3,65.29892418416858,1.4330624634837035
branch,linear_resample_M32_S64_k1_r25,3e-05,late_fusion_macro_f1,3,67.53442008254468,3.2979121259515756
branch,linear_resample_M32_S64_k1_r25,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r25,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r25,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r25,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r25,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,linear_resample_M32_S64_k1_r27,3e-05,cfp_macro_f1,3,65.52827406484333,1.5461780742302473
branch,linear_resample_M32_S64_k1_r27,3e-05,oct_macro_f1,3,64.84071187152041,0.5665463800723973
branch,linear_resample_M32_S64_k1_r27,3e-05,branch_mean_macro_f1,3,65.18449296818187,1.0398314268499407
branch,linear_resample_M32_S64_k1_r27,3e-05,primary_macro_f1,3,65.18449296818187,1.0398314268499407
branch,linear_resample_M32_S64_k1_r27,3e-05,late_fusion_macro_f1,3,67.89763248161178,3.570636641316053
branch,linear_resample_M32_S64_k1_r27,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r27,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r27,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r27,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r27,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,radon_M32_S64_k1_r27,3e-05,cfp_macro_f1,3,67.54526611172157,3.2065280099345284
branch,radon_M32_S64_k1_r27,3e-05,oct_macro_f1,3,64.59720414626555,1.36219552910707
branch,radon_M32_S64_k1_r27,3e-05,branch_mean_macro_f1,3,66.07123512899356,1.9264955032294198
branch,radon_M32_S64_k1_r27,3e-05,primary_macro_f1,3,66.07123512899356,1.9264955032294198
branch,radon_M32_S64_k1_r27,3e-05,late_fusion_macro_f1,3,67.20728328133588,3.9495653042368413
branch,radon_M32_S64_k1_r27,6e-05,cfp_macro_f1,3,69.19940597357181,0.8971141025519687
branch,radon_M32_S64_k1_r27,6e-05,oct_macro_f1,3,65.20838943759414,0.6197813636652074
branch,radon_M32_S64_k1_r27,6e-05,branch_mean_macro_f1,3,67.20389770558297,0.751920246140026
branch,radon_M32_S64_k1_r27,6e-05,primary_macro_f1,3,67.20389770558297,0.751920246140026
branch,radon_M32_S64_k1_r27,6e-05,late_fusion_macro_f1,3,68.6490324720474,1.269759597221136
branch,linear_resample_M32_S64_k1_r32,3e-05,cfp_macro_f1,3,66.07746059562784,2.795896255791304
branch,linear_resample_M32_S64_k1_r32,3e-05,oct_macro_f1,3,64.34905294063152,1.6048581165057236
branch,linear_resample_M32_S64_k1_r32,3e-05,branch_mean_macro_f1,3,65.21325676812968,1.0568635094895367
branch,linear_resample_M32_S64_k1_r32,3e-05,primary_macro_f1,3,65.21325676812968,1.0568635094895367
branch,linear_resample_M32_S64_k1_r32,3e-05,late_fusion_macro_f1,3,66.83361132746116,3.5677148679398947
branch,linear_resample_M32_S64_k1_r32,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r32,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r32,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r32,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r32,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,radon_M32_S64_k1_r32,3e-05,cfp_macro_f1,3,67.87919026468478,2.408676057874307
branch,radon_M32_S64_k1_r32,3e-05,oct_macro_f1,3,63.92896883987987,2.3576720490520344
branch,radon_M32_S64_k1_r32,3e-05,branch_mean_macro_f1,3,65.90407955228231,1.494769768309759
branch,radon_M32_S64_k1_r32,3e-05,primary_macro_f1,3,65.90407955228231,1.494769768309759
branch,radon_M32_S64_k1_r32,3e-05,late_fusion_macro_f1,3,68.07166927489966,2.222608805388966
branch,radon_M32_S64_k1_r32,6e-05,cfp_macro_f1,3,69.47695713494856,1.2523075652538584
branch,radon_M32_S64_k1_r32,6e-05,oct_macro_f1,3,67.33533968063085,2.1966540340374636
branch,radon_M32_S64_k1_r32,6e-05,branch_mean_macro_f1,3,68.40614840778971,1.3694790958200367
branch,radon_M32_S64_k1_r32,6e-05,primary_macro_f1,3,68.40614840778971,1.3694790958200367
branch,radon_M32_S64_k1_r32,6e-05,late_fusion_macro_f1,3,69.904876894984,0.21353813003424998
branch,linear_resample_M32_S64_k1_r53,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r53,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r53,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r53,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r53,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,linear_resample_M32_S64_k1_r53,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k1_r53,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k1_r53,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r53,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k1_r53,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,linear_resample_M32_S64_k1_r54,3e-05,cfp_macro_f1,3,65.20205874412828,1.8805493252538903
branch,linear_resample_M32_S64_k1_r54,3e-05,oct_macro_f1,3,65.05098072911902,0.1980341373292438
branch,linear_resample_M32_S64_k1_r54,3e-05,branch_mean_macro_f1,3,65.12651973662365,0.9157420021446834
branch,linear_resample_M32_S64_k1_r54,3e-05,primary_macro_f1,3,65.12651973662365,0.9157420021446834
branch,linear_resample_M32_S64_k1_r54,3e-05,late_fusion_macro_f1,3,68.00720122742791,4.190821026960639
branch,linear_resample_M32_S64_k1_r54,6e-05,cfp_macro_f1,3,65.98912458765777,1.8623105270422677
branch,linear_resample_M32_S64_k1_r54,6e-05,oct_macro_f1,3,64.95241808877864,0.6917525148722588
branch,linear_resample_M32_S64_k1_r54,6e-05,branch_mean_macro_f1,3,65.4707713382182,1.271930760940664
branch,linear_resample_M32_S64_k1_r54,6e-05,primary_macro_f1,3,65.4707713382182,1.271930760940664
branch,linear_resample_M32_S64_k1_r54,6e-05,late_fusion_macro_f1,3,69.24912265933732,4.871010902876262
branch,radon_M32_S64_k1_r54,3e-05,cfp_macro_f1,3,69.42119559154959,1.674820125861952
branch,radon_M32_S64_k1_r54,3e-05,oct_macro_f1,3,67.11969243411447,1.4758288414744074
branch,radon_M32_S64_k1_r54,3e-05,branch_mean_macro_f1,3,68.27044401283203,0.4010965928325373
branch,radon_M32_S64_k1_r54,3e-05,primary_macro_f1,3,68.27044401283203,0.4010965928325373
branch,radon_M32_S64_k1_r54,3e-05,late_fusion_macro_f1,3,68.8643813783663,0.9071755526634279
branch,radon_M32_S64_k1_r54,6e-05,cfp_macro_f1,3,69.68757026878716,2.5036264427694244
branch,radon_M32_S64_k1_r54,6e-05,oct_macro_f1,3,67.4222515349029,3.3572315042140866
branch,radon_M32_S64_k1_r54,6e-05,branch_mean_macro_f1,3,68.55491090184502,2.7268368027917744
branch,radon_M32_S64_k1_r54,6e-05,primary_macro_f1,3,68.55491090184502,2.7268368027917744
branch,radon_M32_S64_k1_r54,6e-05,late_fusion_macro_f1,3,68.45758513478762,1.8633900867733832
branch,linear_resample_M32_S64_k5_r16,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k5_r16,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k5_r16,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k5_r16,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k5_r16,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,linear_resample_M32_S64_k5_r16,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,linear_resample_M32_S64_k5_r16,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,linear_resample_M32_S64_k5_r16,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k5_r16,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,linear_resample_M32_S64_k5_r16,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,radon_M32_S64_k5_r16,3e-05,cfp_macro_f1,3,69.01448626530144,2.527975137615619
branch,radon_M32_S64_k5_r16,3e-05,oct_macro_f1,3,64.56450820465184,1.935233151863301
branch,radon_M32_S64_k5_r16,3e-05,branch_mean_macro_f1,3,66.78949723497664,1.5787928059498815
branch,radon_M32_S64_k5_r16,3e-05,primary_macro_f1,3,66.78949723497664,1.5787928059498815
branch,radon_M32_S64_k5_r16,3e-05,late_fusion_macro_f1,3,66.16225070254653,1.6194776954171781
branch,radon_M32_S64_k5_r16,6e-05,cfp_macro_f1,3,68.231704880375,2.6628493155571427
branch,radon_M32_S64_k5_r16,6e-05,oct_macro_f1,3,69.08770986276454,1.0068765570564886
branch,radon_M32_S64_k5_r16,6e-05,branch_mean_macro_f1,3,68.65970737156977,1.7347132076704561
branch,radon_M32_S64_k5_r16,6e-05,primary_macro_f1,3,68.65970737156977,1.7347132076704561
branch,radon_M32_S64_k5_r16,6e-05,late_fusion_macro_f1,3,69.21978578125749,1.753443932947749
branch,linear_resample_M32_S64_k5_r25,3e-05,cfp_macro_f1,3,66.49476269537556,2.4731628598534545
branch,linear_resample_M32_S64_k5_r25,3e-05,oct_macro_f1,3,65.00959065275731,0.7668908182823765
branch,linear_resample_M32_S64_k5_r25,3e-05,branch_mean_macro_f1,3,65.75217667406643,1.6200249045822763
branch,linear_resample_M32_S64_k5_r25,3e-05,primary_macro_f1,3,65.75217667406643,1.6200249045822763
branch,linear_resample_M32_S64_k5_r25,3e-05,late_fusion_macro_f1,3,69.08738082996813,4.672871093833285
branch,linear_resample_M32_S64_k5_r25,6e-05,cfp_macro_f1,3,65.98914001210619,2.1991854893222893
branch,linear_resample_M32_S64_k5_r25,6e-05,oct_macro_f1,3,64.34826832833072,0.27836500750038384
branch,linear_resample_M32_S64_k5_r25,6e-05,branch_mean_macro_f1,3,65.16870417021846,1.2247452226972437
branch,linear_resample_M32_S64_k5_r25,6e-05,primary_macro_f1,3,65.16870417021846,1.2247452226972437
branch,linear_resample_M32_S64_k5_r25,6e-05,late_fusion_macro_f1,3,68.10163794937525,4.047650850062922
branch,radon_M32_S64_k5_r25,3e-05,cfp_macro_f1,3,69.2400599852007,1.5053577490372707
branch,radon_M32_S64_k5_r25,3e-05,oct_macro_f1,3,67.07772764903724,3.2476800941696786
branch,radon_M32_S64_k5_r25,3e-05,branch_mean_macro_f1,3,68.15889381711897,1.8433308642148605
branch,radon_M32_S64_k5_r25,3e-05,primary_macro_f1,3,68.15889381711897,1.8433308642148605
branch,radon_M32_S64_k5_r25,3e-05,late_fusion_macro_f1,3,68.29035120175321,2.349739427158533
branch,radon_M32_S64_k5_r25,6e-05,cfp_macro_f1,3,70.37729783834703,1.0252707401501209
branch,radon_M32_S64_k5_r25,6e-05,oct_macro_f1,3,70.1877722900292,0.7542769190335062
branch,radon_M32_S64_k5_r25,6e-05,branch_mean_macro_f1,3,70.28253506418811,0.8863441426665427
branch,radon_M32_S64_k5_r25,6e-05,primary_macro_f1,3,70.28253506418811,0.8863441426665427
branch,radon_M32_S64_k5_r25,6e-05,late_fusion_macro_f1,3,69.12821811035924,0.7777307643356092
branch,linear_resample_M32_S64_k5_r32,3e-05,cfp_macro_f1,3,66.65075295760072,2.6913143767147494
branch,linear_resample_M32_S64_k5_r32,3e-05,oct_macro_f1,3,64.72447672062574,0.48633835958649013
branch,linear_resample_M32_S64_k5_r32,3e-05,branch_mean_macro_f1,3,65.68761483911322,1.5334679151995603
branch,linear_resample_M32_S64_k5_r32,3e-05,primary_macro_f1,3,65.68761483911322,1.5334679151995603
branch,linear_resample_M32_S64_k5_r32,3e-05,late_fusion_macro_f1,3,68.00388913638122,3.6353209871830345
branch,linear_resample_M32_S64_k5_r32,6e-05,cfp_macro_f1,3,66.85684080354723,2.0332558432115513
branch,linear_resample_M32_S64_k5_r32,6e-05,oct_macro_f1,3,66.10950169822334,0.500326759457778
branch,linear_resample_M32_S64_k5_r32,6e-05,branch_mean_macro_f1,3,66.48317125088529,1.1594790381909166
branch,linear_resample_M32_S64_k5_r32,6e-05,primary_macro_f1,3,66.48317125088529,1.1594790381909166
branch,linear_resample_M32_S64_k5_r32,6e-05,late_fusion_macro_f1,3,68.8255694226208,1.5170286279697591
branch,radon_M32_S64_k5_r32,3e-05,cfp_macro_f1,3,68.97851733384294,1.6519655933737483
branch,radon_M32_S64_k5_r32,3e-05,oct_macro_f1,3,67.41457377474113,0.7184135783998487
branch,radon_M32_S64_k5_r32,3e-05,branch_mean_macro_f1,3,68.19654555429203,0.7363198630959967
branch,radon_M32_S64_k5_r32,3e-05,primary_macro_f1,3,68.19654555429203,0.7363198630959967
branch,radon_M32_S64_k5_r32,3e-05,late_fusion_macro_f1,3,69.88097873590583,0.5482255267828441
branch,radon_M32_S64_k5_r32,6e-05,cfp_macro_f1,3,70.71055892915139,2.3841511147714542
branch,radon_M32_S64_k5_r32,6e-05,oct_macro_f1,3,69.79956818531548,2.287342312273173
branch,radon_M32_S64_k5_r32,6e-05,branch_mean_macro_f1,3,70.25506355723344,2.276576981161926
branch,radon_M32_S64_k5_r32,6e-05,primary_macro_f1,3,70.25506355723344,2.276576981161926
branch,radon_M32_S64_k5_r32,6e-05,late_fusion_macro_f1,3,70.8895816453837,2.4962481654791437
branch,no_communication,3e-05,cfp_macro_f1,3,65.73532032740854,1.6483696441278808
branch,no_communication,3e-05,oct_macro_f1,3,64.32484562823045,0.7514283177775397
branch,no_communication,3e-05,branch_mean_macro_f1,3,65.0300829778195,0.9979909143948538
branch,no_communication,3e-05,primary_macro_f1,3,65.0300829778195,0.9979909143948538
branch,no_communication,3e-05,late_fusion_macro_f1,3,68.79093709915101,4.333277909838622
branch,no_communication,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,no_communication,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,no_communication,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,no_communication,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,no_communication,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden128,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden128,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden128,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden128,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden128,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden128,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden128,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden128,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden128,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden128,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden256,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden256,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden256,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden256,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden256,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden256,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden512,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden512,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden512,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden512,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden512,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden512,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden512,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden512,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden512,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden512,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden1024,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
