id,training_id,seed,arm,regime,rho,r,h,cfp_f1_percent,oct_f1_percent,mean_f1_percent,best_epoch,stop_epoch,prediction_sha256,selected_sha256
seed3416_no_bridge,seed3416_no_bridge,3416,no_bridge,independent_width,,,,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,e4aeac75dde727f16d509bb49247e196e42c612726e98bc537a2b6b0be4a00ea
seed3416_learned_rho1_16,seed3416_learned_rho1_16,3416,learned,independent_width,0.0625,,512,70.22132796780684,70.18315018315018,70.2022390754785,11,17,e6568d87d18f413c97994a10bdb66b114de2f3d5fe72a604ed0c8b9365a1aa32,27633fccdc70b283b93177e0a204064f9d69243eed1c6dcc4cc155158ad7558d
seed3416_svd_radon_rho1_16,seed3416_svd_radon_rho1_16,3416,svd_radon,independent_width,0.0625,16,512,69.57236842105263,69.21424081376078,69.3933046174067,9,15,8aa60b62273395ac44cb0f640c40416292cd41afdd0e1d4cd73bebb8923a3d84,a44472cbb15d9c19cb2933ed47a59a0382766c7a732293bb311f11ca6f788bca
seed3416_svd_self_rho1_16,seed3416_svd_self_rho1_16,3416,svd_self,independent_width,0.0625,16,512,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,30324cd0db372c6879fa0e4a8e33d151737cfaf2970f36d0a390fff1b7407a43
seed3416_svd_scrambled_rho1_16,seed3416_svd_scrambled_rho1_16,3416,svd_scrambled,independent_width,0.0625,16,512,68.09759677123463,65.70576426727845,66.90168051925654,7,13,1ea5a29909e2cb8ec7b18baca1e15fa022e5a73c15267beda5185e1da15b4351,de9b2d7cc5fbf968d9971deb67b240fe282f876741a4d4d57e4b40824ba3cff0
seed3416_svd_resample_rho1_16,seed3416_svd_resample_rho1_16,3416,svd_resample,independent_width,0.0625,16,512,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,4b32f8371ecbb293a034f95bd32c7ba3a53078fc306a38586568bdd4c859f39d
seed3416_qr_radon_rho1_16,seed3416_qr_radon_rho1_16,3416,qr_radon,independent_width,0.0625,16,512,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,07dcf544f8639383378b6c42741a67c7cc07275de5c0834f4185764996692230
seed3416_learned_rho1_8,seed3416_learned_rho1_8,3416,learned,independent_width,0.125,,1024,69.64102564102564,70.53243469007107,70.08673016554835,16,22,5d6dc77e9c725cd92cf9847230f5b8c1962063d669e047f7a302cb95b3540d98,668cff8abb89baeafd26b62c5baf0878ed719c22d70ecb053a8d46011bfa5c7e
seed3416_svd_radon_rho1_8,seed3416_svd_radon_rho1_8,3416,svd_radon,independent_width,0.125,32,1024,72.29603250696252,71.27558767453277,71.78581009074765,11,17,e2df4ffb0ac226b799eab59f71c16ad3c7e15d83bf65c63b013df7716e0138eb,6bab36ae252cf43cd86c421991858cce5c5df2da2618e777ef1332a97f6826e1
seed3416_svd_self_rho1_8,seed3416_svd_self_rho1_8,3416,svd_self,independent_width,0.125,32,1024,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,f75732311e9fb0c47582a8eb7a05f4f79961cab037bda8a4735c54b6182ebf17
seed3416_svd_scrambled_rho1_8,seed3416_svd_scrambled_rho1_8,3416,svd_scrambled,independent_width,0.125,32,1024,68.24179336163996,69.21424081376078,68.72801708770038,10,10,d9e157682426602ccdb7f75c8d09372e3017da066ce35c0bb2335cc6af8fc627,340920598395acdc474e913755ec4d216f713515aced3e6e6547553cd88d141d
seed3416_svd_resample_rho1_8,seed3416_svd_resample_rho1_8,3416,svd_resample,independent_width,0.125,32,1024,69.58904109589041,65.46328071379548,67.52616090484295,9,15,4483ea6e05ce790fac2ce6c98c7713884fa6fa9c6c311a6bcbb90818a1776c88,2703324f98a9e564d5a5fba0d519a66adca397c9ea4ea7391fa5e7ae26b71511
seed3416_qr_radon_rho1_8,seed3416_qr_radon_rho1_8,3416,qr_radon,independent_width,0.125,32,1024,71.20984998455218,69.25359845674433,70.23172422064826,7,13,e996dccbd1f5b4e6bf821830e8516f0d1929abfc0ccd7a828738da71a4dd0192,cd352da2d5b95e840aa859e28aaf7571cc5949258359eef1da7d9a7bcf6e6eeb
seed3416_learned_rho1_4,seed3416_learned_rho1_4,3416,learned,independent_width,0.25,,2048,69.90460958473753,70.20361473347062,70.05411215910408,10,16,58a1a5824bc3c5bdf20fd4fabfd132e5ba0b06c26b479e69833950ce753535b5,9c96140e70f3ab0169adc953f57c390055394023b0960213c9e8ada984e8b984
seed3416_svd_radon_rho1_4,seed3416_svd_radon_rho1_4,3416,svd_radon,independent_width,0.25,64,2048,72.97297297297297,69.55985191279309,71.26641244288302,9,15,4400a7e08309d5911239ca73dc790a630e35d3b70a9f76011dcd4ec8bc9bea17,250c0b656c4d6fd643444258bf051b17a40243713a0ef5ae0ebd44e55593c8ae
seed3416_svd_self_rho1_4,seed3416_svd_self_rho1_4,3416,svd_self,independent_width,0.25,64,2048,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,eaa57220fa7bd262b67d18049e6bd77e949467e4e2840f93fc0239bd44020b68
seed3416_svd_scrambled_rho1_4,seed3416_svd_scrambled_rho1_4,3416,svd_scrambled,independent_width,0.25,64,2048,68.47710330138446,70.51083857226288,69.49397093682367,14,20,a0bd9437e311bf9fb58c1cf24af36d6cb3a9838381bee3e61066e70450823d1a,5a92d857456cb008f85df94aacf3d1e5143f704bbe73e93d5a79a107a515a549
seed3416_svd_resample_rho1_4,seed3416_svd_resample_rho1_4,3416,svd_resample,independent_width,0.25,64,2048,69.19734239024781,66.19152046783626,67.69443142904203,11,17,3798291d48b29e9b5ec57d897cc9d8b04f7e5f18f525c55456fb3eb4ba1f57cf,19b2c6637ea8d4e942b35b4181513e9b2c1cdac548de0834817ea53da3789984
seed3416_qr_radon_rho1_4,seed3416_qr_radon_rho1_4,3416,qr_radon,independent_width,0.25,64,2048,72.25169197000183,72.27704678362574,72.26436937681379,9,15,37daed27bdd278fc9b6eb91c0ebc7ca44444b0f6879e6eddbc7fcaf59bfac579,ebee52f54ac534b539d9200b1d91d69f76ceef9abafcfb0be346af369fa2ee45
seed3417_no_bridge,seed3417_no_bridge,3417,no_bridge,independent_width,,,,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,bce992be65d1a0924ac61ba560dfec7738009ecefb89365fc93f453c06c8e959
seed3417_learned_rho1_16,seed3417_learned_rho1_16,3417,learned,independent_width,0.0625,,512,66.8918918918919,65.76545627354655,66.32867408271923,7,13,5933f9a491160738f0c9842cf5ab5713f86f890f52c4fca2425904d60169b7d8,efcb2c2dc8124842a1c13f0f3f7720cb6d6ddbe7d25e134fba25e91e265bcdfb
seed3417_svd_radon_rho1_16,seed3417_svd_radon_rho1_16,3417,svd_radon,independent_width,0.0625,16,512,68.19096396561186,68.56349994861077,68.37723195711132,16,22,d5f1419d78ec2fa6e67e81701e9d804cc07228f46077b482d318a243be286035,4cc177193310704f97d689558acb8d3a1be17b515ea429a7bf0d7d87d74dc861
seed3417_svd_self_rho1_16,seed3417_svd_self_rho1_16,3417,svd_self,independent_width,0.0625,16,512,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,89eeeac775026d6d0e99b49c2de1bde46d7a950fd36a47079f25039f384fe909
seed3417_svd_scrambled_rho1_16,seed3417_svd_scrambled_rho1_16,3417,svd_scrambled,independent_width,0.0625,16,512,67.88744618406477,63.498515642840836,65.6929809134528,11,17,00582b57efd3cafc7fe7882d1fc4c77eea73f225503d95de986589df64b04a91,84e92e90bc9fab0f3ce715bb3f27b4536de032c91e02e39e7ba3d16e9e6d438e
seed3417_svd_resample_rho1_16,seed3417_svd_resample_rho1_16,3417,svd_resample,independent_width,0.0625,16,512,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,3d51f9d8ee6c92e2d3fe6caee768a153d3d1daeba251977f5520d596e529795e
seed3417_qr_radon_rho1_16,seed3417_qr_radon_rho1_16,3417,qr_radon,independent_width,0.0625,16,512,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,bbf675758e301776db86d8dc413b6885d88fe458ae42c2ccbb472fc21ffe98b7
seed3417_learned_rho1_8,seed3417_learned_rho1_8,3417,learned,independent_width,0.125,,1024,65.87798892883639,65.8311903537345,65.85458964128544,10,13,1666387159fce6bba5bb953e9bf62b9e6f7e0478a27901418f723b027fd1b10f,3594d92bab50decf19f4adbce03e325deb1bc4ab5fb1fb27ee4afcf1a030a25c
seed3417_svd_radon_rho1_8,seed3417_svd_radon_rho1_8,3417,svd_radon,independent_width,0.125,32,1024,69.8329268153034,67.88744618406477,68.86018649968409,10,16,f074a233a3e8633b24da2dccd3662ef1ac7857965146626ddc3165603f0fc138,4a61de5eefedfbb2f63c4b52419c5d260c3e764e577b71fd0ef3e4dbe83ab7a9
seed3417_svd_self_rho1_8,seed3417_svd_self_rho1_8,3417,svd_self,independent_width,0.125,32,1024,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a6b90ee459471ee329ea45bc517ab7ae59a070fd7957141de265aa2bd4863da7
seed3417_svd_scrambled_rho1_8,seed3417_svd_scrambled_rho1_8,3417,svd_scrambled,independent_width,0.125,32,1024,65.53896726475826,67.90503909147976,66.72200317811901,10,16,230e4266848f1cff1e47c4be10edb028e7a461afeadd521059998c708af6210b,1f5a6a26c95666e974df5ba1e2c2c53a42c6a440a89d1f9e89417fd486582c25
seed3417_svd_resample_rho1_8,seed3417_svd_resample_rho1_8,3417,svd_resample,independent_width,0.125,32,1024,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,860f8adad2c4dcf5f1b662aa24291821574e095287404b635fd4d9cf764371da
seed3417_qr_radon_rho1_8,seed3417_qr_radon_rho1_8,3417,qr_radon,independent_width,0.125,32,1024,69.07001044932079,63.47182229535171,66.27091637233625,6,12,849967484f3044ef37b30d9c4a1c75c59e964cb48a7dc658ec9d53070adc7d9c,d055ed6510547aeb898403610016b2a1a4ddb8549dcc54f6f0e02d2e3b41270c
seed3417_learned_rho1_4,seed3417_learned_rho1_4,3417,learned,independent_width,0.25,,2048,68.90614295501256,69.93208925412316,69.41911610456785,10,16,5b408a3262679e14e00fa5c873a4859ebe8df3d1609dbd72a9dfcedf02f9bb95,eb7f53760811e6c0a8abcce64a29299796142b7d089f5dc2e9aa03cff9a847be
seed3417_svd_radon_rho1_4,seed3417_svd_radon_rho1_4,3417,svd_radon,independent_width,0.25,64,2048,69.91560747770278,68.57211357331232,69.24386052550756,12,18,3a2783fba613434e8b0d8a71f6745c950ce0070fb53d6dedc6718426a5ffffad,69c0fd47fbced2121cb19547ea2c1b4c177923f242468913b661c34efac81ea7
seed3417_svd_self_rho1_4,seed3417_svd_self_rho1_4,3417,svd_self,independent_width,0.25,64,2048,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,cad34b9de5d575b220a8c62a1ee447447b84d52389d9a5921cc1fa2274de40cc
seed3417_svd_scrambled_rho1_4,seed3417_svd_scrambled_rho1_4,3417,svd_scrambled,independent_width,0.25,64,2048,68.17204301075267,67.47252747252747,67.82228524164007,11,17,4ebf705c7e93992fcea016258cd49b2b35cad0ff679a979211a6007ce64c1e89,d02f8de626e19de088c662a5d8e86959e0cb726f9d5f44e955f24fa03598c8bc
seed3417_svd_resample_rho1_4,seed3417_svd_resample_rho1_4,3417,svd_resample,independent_width,0.25,64,2048,65.38249862410566,64.0249495505412,64.70372408732342,6,12,d4c68974bb0cb1862117dd623753ffe8ec02fbc931063dafd5b95db5df3f1325,0424f1fb888863fd41498dac10a512003646c8b3116671e07813f59a773aafa4
seed3417_qr_radon_rho1_4,seed3417_qr_radon_rho1_4,3417,qr_radon,independent_width,0.25,64,2048,68.56349994861077,68.23744292237444,68.4004714354926,10,16,e13986de225d90bf1501eb2c317e9ae7e03fac9bdaf3b30fb311025b0d4cf11d,40b028010b07856c576158d14b5bc96daf9d7984c163c7b1071ff70ba3eb30c1
seed3418_no_bridge,seed3418_no_bridge,3418,no_bridge,independent_width,,,,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,0d5599ea551b4025d0aaeb5de17be9b413788d987d9038cf5348af67908114af
seed3418_learned_rho1_16,seed3418_learned_rho1_16,3418,learned,independent_width,0.0625,,512,68.47710330138446,68.09759677123463,68.28735003630955,8,14,284cf52f00e38eb3d320fdaa611d9043227e64e2333f9e21d84fae7a39d24081,20b344228acb6d332f8367683ac62bb06aa88a6e328bf9430457b31c3ed75c78
seed3418_svd_radon_rho1_16,seed3418_svd_radon_rho1_16,3418,svd_radon,independent_width,0.0625,16,512,68.91581559056026,68.55200776832125,68.73391167944075,14,20,3a077ec7b0f24fcf5b350a057b9c0715209a7260c6c0aa0f78bd15272abd566d,9d3ee67bef6f7e38be1d70fcec5a29d4354f933b1866570381983cd186d8deb4
seed3418_svd_self_rho1_16,seed3418_svd_self_rho1_16,3418,svd_self,independent_width,0.0625,16,512,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,48052093eca262b66294b13280f6d979839f93db4c663cfedcc1949c3fa1c49c
seed3418_svd_scrambled_rho1_16,seed3418_svd_scrambled_rho1_16,3418,svd_scrambled,independent_width,0.0625,16,512,65.81243496060472,65.95353117092247,65.8829830657636,5,11,0100add39fbdc933ca1b4c5bb09002b5bcdcf522bb3e65c5fce8eb0f3e6d6d51,e4a30bb322cdfb4b9d69fa59fc5f0fd8888a7af4996106ccede520707e633170
seed3418_svd_resample_rho1_16,seed3418_svd_resample_rho1_16,3418,svd_resample,independent_width,0.0625,16,512,66.83738796414853,64.1744690568623,65.50592851050541,10,14,ffaaaedf58e85342ca83ec1905d04e7ba57af0b7b16c03c703df813431c11ba7,37ce3f51a43355f18024f5d25c45406b4b6726f693ab7e170a4a4f6b3e23708d
seed3418_qr_radon_rho1_16,seed3418_qr_radon_rho1_16,3418,qr_radon,independent_width,0.0625,16,512,65.53424657534246,67.22636319015604,66.38030488274924,9,15,aed6fe5539949d8599cadb320df1f8b7b958e78decc7422f9cb20ddccb4bb2ee,2ed360db75a5eda1fb2a305acf8f09f12d8e26aa836535011ba6490bfc18b1c9
seed3418_learned_rho1_8,seed3418_learned_rho1_8,3418,learned,independent_width,0.125,,1024,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,b39846d2902e6b2c08b91a8f243fcedbbf54142afd661f189d4e7c4a896b8a8b
seed3418_svd_radon_rho1_8,seed3418_svd_radon_rho1_8,3418,svd_radon,independent_width,0.125,32,1024,68.09759677123463,67.41882223445239,67.75820950284351,14,20,aee1a3bd2ba2c972f669ae05207d4a6c985437366ade5d1498a67f2f6d37a0c2,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe
seed3418_svd_self_rho1_8,seed3418_svd_self_rho1_8,3418,svd_self,independent_width,0.125,32,1024,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,b48e772c5245e18b5fe27aae949474190291668fc5e6500796dac007bf3bb91f
seed3418_svd_scrambled_rho1_8,seed3418_svd_scrambled_rho1_8,3418,svd_scrambled,independent_width,0.125,32,1024,65.19912792356774,68.19096396561186,66.6950459445898,9,13,9a2464983ab0de9ad83401504f45402da56ce7a7f8cc4f544b8c1a0ed9d0be22,749d58c16300620282233619c1d58777be2d880c5880a2e84cb9ef31ee189e8c
seed3418_svd_resample_rho1_8,seed3418_svd_resample_rho1_8,3418,svd_resample,independent_width,0.125,32,1024,65.87798892883639,65.38249862410566,65.63024377647102,12,12,4597cb66ae27467620c0e0f9129b6b41324143960980afdcac50f35f0f7dae9c,ab617358f9e20d5d2047223974623713187faa30f60c99cca0cd6a8bd9f8731a
seed3418_qr_radon_rho1_8,seed3418_qr_radon_rho1_8,3418,qr_radon,independent_width,0.125,32,1024,67.67481693508523,67.41882223445239,67.54681958476881,14,20,74e254d9225a0dfe44a2e7889917249f68db5e2c3337b1204580d62da95c76a8,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4
seed3418_learned_rho1_4,seed3418_learned_rho1_4,3418,learned,independent_width,0.25,,2048,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,f3e9f6e7bbbc08b433825d685a8c4bbd5aca9826ebd154f1690fb2e6fd971aa6
seed3418_svd_radon_rho1_4,seed3418_svd_radon_rho1_4,3418,svd_radon,independent_width,0.25,64,2048,68.22002923976609,66.81766186227408,67.51884555102009,6,12,6287f42b4a574dd12703604e55cf5b17efee36a2e91d52643254e5dd518ec6c6,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d
seed3418_svd_self_rho1_4,seed3418_svd_self_rho1_4,3418,svd_self,independent_width,0.25,64,2048,65.87798892883639,64.1875542163174,65.03277157257689,0,8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,cc5fe7c460303b8f351df88b5f10f59f6739e6e596ed997fbd5de19ec41505b0
seed3418_svd_scrambled_rho1_4,seed3418_svd_scrambled_rho1_4,3418,svd_scrambled,independent_width,0.25,64,2048,67.56756756756756,66.87828271294816,67.22292514025787,9,15,7eb48c1420a8198ff9840b49d020222e6da6522e10aa2054a702e79cdccc46aa,e05a7d98b9796cd9ec23fc94047bc05eb750c8768824f2896a6708012338e4d9
seed3418_svd_resample_rho1_4,seed3418_svd_resample_rho1_4,3418,svd_resample,independent_width,0.25,64,2048,67.84337941839055,69.2790257853222,68.56120260185638,5,11,3c4f365322787d3e3b124882c177c311c5e7f24d6db6e97024af9d56e7e79ec1,307ab421e6b1bcefb8579c279e95dd5b470c9888ef99c8bebaedba396fcbf7c7
seed3418_qr_radon_rho1_4,seed3418_qr_radon_rho1_4,3418,qr_radon,independent_width,0.25,64,2048,67.56164383561645,67.90210827901879,67.73187605731762,12,18,487f0315a1eff44a61f234dd914f4842a9162bab97368da7ab8ff018cc43b17c,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9
seed3416_centered_svd_radon_rho1_16,seed3416_centered_svd_radon_rho1_16,3416,centered_svd_radon,independent_width,0.0625,16,512,67.5305087069793,67.8757068601131,67.7031077835462,8,14,e6344acba919264df64f4a1b378d1abe4776691cb48fd77693fb51c24fea7514,8ccc9d61cfa71c18fb8eaa44387a79523b85d36ab74d7e21e4c7f34635900bff
seed3416_centered_svd_self_rho1_16,seed3416_centered_svd_self_rho1_16,3416,centered_svd_self,independent_width,0.0625,16,512,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,260389c0c54b7cf2fbcf52f63cc9f1215f954af60ab392ec37093a37fdfedc4f
seed3416_centered_svd_scrambled_rho1_16,seed3416_centered_svd_scrambled_rho1_16,3416,centered_svd_scrambled,independent_width,0.0625,16,512,69.25640586657535,68.09759677123463,68.67700131890498,10,16,c6debaf90507b82ede74f566e3f0eb197a45f04197fa96e8fb76fe5be9d843cc,85494ba89287b7dbfbdeb5b8cec140272742a0d1a7d13ff38a260c09ad40239d
seed3416_centered_svd_resample_rho1_16,seed3416_centered_svd_resample_rho1_16,3416,centered_svd_resample,independent_width,0.0625,16,512,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,8df8a01423bd688a85db72a5367eb54bb63f616c9c73f4ab4df0dcd95324a73a
seed3416_centered_svd_radon_rho1_8,seed3416_centered_svd_radon_rho1_8,3416,centered_svd_radon,independent_width,0.125,32,1024,74.61319427767677,73.30319325044809,73.95819376406243,28,28,6fc43d2d63bd44d3dc4e8a8cfe66d157e3fdd3f11831b68fc08fb368f516181b,726242eaf683c7c13357c6cf82bc39eb572ab493c27b18493701646f7d1d1430
seed3416_centered_svd_self_rho1_8,seed3416_centered_svd_self_rho1_8,3416,centered_svd_self,independent_width,0.125,32,1024,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,82895966d08aea3764bb52f52318277a5843f40b1f59f8304a37e0ece8373308
seed3416_centered_svd_scrambled_rho1_8,seed3416_centered_svd_scrambled_rho1_8,3416,centered_svd_scrambled,independent_width,0.125,32,1024,70.94063926940639,69.17760410110881,70.0591216852576,8,14,5c95280fda26e00811e70f3a9e1eb86f95b63b90302600813e2606cc70632b6f,df35561b45fb5004d1b4e6d9105848974a1de4aa3cfdde125f4f9debdfe25ad5
seed3416_centered_svd_resample_rho1_8,seed3416_centered_svd_resample_rho1_8,3416,centered_svd_resample,independent_width,0.125,32,1024,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,b01bfd93a364a2d611e3f62a46ade945d7fb82e61c5bb2500886a7904a8c50c1
seed3416_centered_svd_radon_rho1_4,seed3416_centered_svd_radon_rho1_4,3416,centered_svd_radon,independent_width,0.25,64,2048,73.58956760466712,73.52779306549257,73.55868033507986,7,13,691bbdf8236c8e3e0e5b19a330bb89faa39e045156aaf39b8d3c308d78c29e62,75e45d2e1c5cb06b328db63420d694e2d8853f8ff68d78000cd8b9260eb5989c
seed3416_centered_svd_self_rho1_4,seed3416_centered_svd_self_rho1_4,3416,centered_svd_self,independent_width,0.25,64,2048,66.8903803131991,65.13545347467608,66.01291689393759,0,8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,85754efa23b018adc9b18f99dbb90a81c08ace07b9c1ca6be5f845608cb9fb8d
seed3416_centered_svd_scrambled_rho1_4,seed3416_centered_svd_scrambled_rho1_4,3416,centered_svd_scrambled,independent_width,0.25,64,2048,73.58956760466712,70.59166124224879,72.09061442345796,7,13,8138e8ba9bbb15a41abf137a3b357f1f5ce9caa8dc02f33dd6e30066f39b3ab1,7083d0c04ee8476204367315507c5b77b060f2407a48ce276ea8bbdd0d083017
seed3416_centered_svd_resample_rho1_4,seed3416_centered_svd_resample_rho1_4,3416,centered_svd_resample,independent_width,0.25,64,2048,69.57236842105263,67.82277351214657,68.6975709665996,5,11,59b8a7f46e92500de90ad89d4f9f67ec8cdd1a76547b73411a48e49a9477528a,2eb920e3c1cbf772d7b51f0f60a87584cb72987e831d895d2dadb0f9179b80bb
seed3417_centered_svd_radon_rho1_16,seed3417_centered_svd_radon_rho1_16,3417,centered_svd_radon,independent_width,0.0625,16,512,68.74627002708533,66.86769005847954,67.80698004278244,18,24,edf4fe713485cb9b2d1b1dbf3e37fdf0a0a5b32d391abf1bf86fea4c3aa3f5a2,ca43af615208ac06e0141b473dc628e23b2ac4642fba4e1f4c91540eef983aa1
seed3417_centered_svd_self_rho1_16,seed3417_centered_svd_self_rho1_16,3417,centered_svd_self,independent_width,0.0625,16,512,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,6471761eb8d046f92ff2ae9a269796c0bf9813282379f970127727cd220a3c91
seed3417_centered_svd_scrambled_rho1_16,seed3417_centered_svd_scrambled_rho1_16,3417,centered_svd_scrambled,independent_width,0.0625,16,512,64.5266221537408,67.56756756756756,66.04709486065418,11,17,2ce5e32feb050fd7aaf9a40f38952d72be659381da303abd09c44fc1dacd03f4,68042a832b2363c9288ccf5656fd2eccf23a19841ec675dc24010cbc7c6f4e69
seed3417_centered_svd_resample_rho1_16,seed3417_centered_svd_resample_rho1_16,3417,centered_svd_resample,independent_width,0.0625,16,512,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,ae15d99be2fd733565117cc8d4abff3def5ec3a49dc0cee3e80382b560229cb7
seed3417_centered_svd_radon_rho1_8,seed3417_centered_svd_radon_rho1_8,3417,centered_svd_radon,independent_width,0.125,32,1024,68.86775196634352,68.57211357331232,68.71993276982792,9,15,7b6e31396ad2a4be58733f845e482d1a38bc03d0d1e33614f436ecf766e51325,26f0db0f6be451090f5db3d3356959b47c2b102888555654aa5bbff215a40344
seed3417_centered_svd_self_rho1_8,seed3417_centered_svd_self_rho1_8,3417,centered_svd_self,independent_width,0.125,32,1024,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a1a7523a84196b874cdda33815aa92473b1f6aabbfeb92ba907c283b5312e962
seed3417_centered_svd_scrambled_rho1_8,seed3417_centered_svd_scrambled_rho1_8,3417,centered_svd_scrambled,independent_width,0.125,32,1024,67.56608683741953,68.55200776832125,68.0590473028704,11,17,902f278f915fcb07a5c80e143cda8ffe2956152c0ca370d0e9b7ed4ef4ab8929,803bc1d4672d94c95ea81ed6b252e28dff7f8b486866499556e085a5ef362366
seed3417_centered_svd_resample_rho1_8,seed3417_centered_svd_resample_rho1_8,3417,centered_svd_resample,independent_width,0.125,32,1024,64.43569703974093,64.0249495505412,64.23032329514106,6,12,b9aab85558a32d6fb4404ed614cd91e7d1a1dd3d3d1821711981328e37cd4c4b,2586e955577d1bffdcf278c32dd978cf2f22c1d5f6c604f1673a8a93e1310e56
seed3417_centered_svd_radon_rho1_4,seed3417_centered_svd_radon_rho1_4,3417,centered_svd_radon,independent_width,0.25,64,2048,67.77262048020171,69.57236842105263,68.67249445062717,8,14,dcda7aad3968fcdb9fa1b6adeef8f04ab03ed5949492f686ea9494a9fc77f7ba,a05a3acd7b6907172e7d71558313b8f3d3fefd44a2e7c7d95ee4ddcef3375db4
seed3417_centered_svd_self_rho1_4,seed3417_centered_svd_self_rho1_4,3417,centered_svd_self,independent_width,0.25,64,2048,63.847637745842235,64.1875542163174,64.01759598107981,0,8,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a47a7ffff4cde73b190947994308e524c224aa91c28b212250e29fb9b5091a26
seed3417_centered_svd_scrambled_rho1_4,seed3417_centered_svd_scrambled_rho1_4,3417,centered_svd_scrambled,independent_width,0.25,64,2048,68.91324200913243,62.30444789755932,65.60884495334588,6,12,9acdb6de6eb161782e7a2d4576ad6c3ab52e0e13638161cebacd36ae67e63d68,39a1195a0a4fb0bf207339d556ddd3062799cb37e1488c19c0dee77b93bc3194
